edge_type_id target_query source_query weight_function syn_weight target_sections weight_sigma dynamics_params delay model_template distance_range
239 node_type_id=='471129934' pop_name=='i4Sst' DirectionRule_others 0.000187408631022 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
240 node_type_id=='471758398' pop_name=='i4Sst' DirectionRule_others 8.6387982143e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
241 node_type_id=='471767045' pop_name=='i4Sst' DirectionRule_others 5.1924832913e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
242 node_type_id=='485574832' pop_name=='i4Sst' DirectionRule_others 5.66198132145e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
243 node_type_id=='485835055' pop_name=='i4Sst' DirectionRule_others 3.01543850568e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
244 node_type_id=='485880739' pop_name=='i4Sst' DirectionRule_others 4.80250771153e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
245 node_type_id=='486052980' pop_name=='i4Sst' DirectionRule_others 0.00011119968022600004 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
246 node_type_id=='486110216' pop_name=='i4Sst' DirectionRule_others 0.000198203424893 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
247 node_type_id=='487664663' pop_name=='i4Sst' DirectionRule_others 8.063567673899999e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
248 node_type_id=='471129934' pop_name=='e4Nr5a1' DirectionRule_EE 0.00103795967626 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
249 node_type_id=='471143169' pop_name=='e4Nr5a1' DirectionRule_EE 0.00044308964526699996 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
250 node_type_id=='471758398' pop_name=='e4Nr5a1' DirectionRule_EE 0.0006198463559269999 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
251 node_type_id=='471767045' pop_name=='e4Nr5a1' DirectionRule_EE 0.000794301297115 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
252 node_type_id=='485574832' pop_name=='e4Nr5a1' DirectionRule_EE 0.000835992146815 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
253 node_type_id=='485835055' pop_name=='e4Nr5a1' DirectionRule_EE 0.000647903145051 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
254 node_type_id=='485880739' pop_name=='e4Nr5a1' DirectionRule_EE 0.0007721614098510001 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
255 node_type_id=='486052980' pop_name=='e4Nr5a1' DirectionRule_EE 0.000897951825332 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
256 node_type_id=='486110216' pop_name=='e4Nr5a1' DirectionRule_EE 0.000688643322757 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
257 node_type_id=='487664663' pop_name=='e4Nr5a1' DirectionRule_EE 0.000890493189227 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
258 node_type_id=='471129934' pop_name=='e5noRbp4' DirectionRule_EE 0.00248793156534 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
259 node_type_id=='471143169' pop_name=='e5noRbp4' DirectionRule_EE 0.00105928050119 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
260 node_type_id=='471758398' pop_name=='e5noRbp4' DirectionRule_EE 0.00148324896992 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
261 node_type_id=='471767045' pop_name=='e5noRbp4' DirectionRule_EE 0.0018948621084400002 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
262 node_type_id=='485574832' pop_name=='e5noRbp4' DirectionRule_EE 0.00199590108844 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
263 node_type_id=='485835055' pop_name=='e5noRbp4' DirectionRule_EE 0.0015455955545699998 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
264 node_type_id=='485880739' pop_name=='e5noRbp4' DirectionRule_EE 0.0018438204056700001 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
265 node_type_id=='486052980' pop_name=='e5noRbp4' DirectionRule_EE 0.0021445250363 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
266 node_type_id=='486110216' pop_name=='e5noRbp4' DirectionRule_EE 0.0016442408136899999 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
267 node_type_id=='487664663' pop_name=='e5noRbp4' DirectionRule_EE 0.00213561632747 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
268 node_type_id=='471129934' pop_name=='e6Ntsr1' DirectionRule_EE 0.000371022673251 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 3.5 exp2syn "[0.0, 1e+20]"
269 node_type_id=='471143169' pop_name=='e6Ntsr1' DirectionRule_EE 0.00015928330577200006 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 3.5 exp2syn "[0.0, 1e+20]"
270 node_type_id=='471758398' pop_name=='e6Ntsr1' DirectionRule_EE 0.000222812620574 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 3.5 exp2syn "[0.0, 1e+20]"
271 node_type_id=='471767045' pop_name=='e6Ntsr1' DirectionRule_EE 0.000289291341324 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 3.5 exp2syn "[0.0, 1e+20]"
272 node_type_id=='485574832' pop_name=='e6Ntsr1' DirectionRule_EE 0.000303134391985 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 3.5 exp2syn "[0.0, 1e+20]"
273 node_type_id=='485835055' pop_name=='e6Ntsr1' DirectionRule_EE 0.000235614636973 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 3.5 exp2syn "[0.0, 1e+20]"
274 node_type_id=='485880739' pop_name=='e6Ntsr1' DirectionRule_EE 0.000280211741334 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 3.5 exp2syn "[0.0, 1e+20]"
275 node_type_id=='486052980' pop_name=='e6Ntsr1' DirectionRule_EE 0.00032487208586 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 3.5 exp2syn "[0.0, 1e+20]"
276 node_type_id=='486110216' pop_name=='e6Ntsr1' DirectionRule_EE 0.000249417434365 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 3.5 exp2syn "[0.0, 1e+20]"
277 node_type_id=='487664663' pop_name=='e6Ntsr1' DirectionRule_EE 0.000317672886199 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 3.5 exp2syn "[0.0, 1e+20]"
278 node_type_id=='471129934' pop_name=='i6Htr3a' DirectionRule_others 6.59978452505e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
279 node_type_id=='471143169' pop_name=='i6Htr3a' DirectionRule_others 8.75137421365e-06 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
280 node_type_id=='471758398' pop_name=='i6Htr3a' DirectionRule_others 3.97242993378e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
281 node_type_id=='471767045' pop_name=='i6Htr3a' DirectionRule_others 2.03266312144e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
282 node_type_id=='485574832' pop_name=='i6Htr3a' DirectionRule_others 1.89352157029e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
283 node_type_id=='485835055' pop_name=='i6Htr3a' DirectionRule_others 1.12163274865e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
284 node_type_id=='485880739' pop_name=='i6Htr3a' DirectionRule_others 1.91798505929e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
285 node_type_id=='486052980' pop_name=='i6Htr3a' DirectionRule_others 3.83984271597e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
286 node_type_id=='486110216' pop_name=='i6Htr3a' DirectionRule_others 8.10020546365e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
287 node_type_id=='487664663' pop_name=='i6Htr3a' DirectionRule_others 2.26272860116e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
288 node_type_id=='471129934' pop_name=='e4Rorb' DirectionRule_EE 0.0 "[""basal"", ""apical""]" 30.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
289 node_type_id=='471767045' pop_name=='e4Rorb' DirectionRule_EE 0.0 "[""basal"", ""apical""]" 30.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
290 node_type_id=='485574832' pop_name=='e4Rorb' DirectionRule_EE 0.0 "[""basal"", ""apical""]" 30.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
291 node_type_id=='485835055' pop_name=='e4Rorb' DirectionRule_EE 0.0 "[""basal"", ""apical""]" 30.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
292 node_type_id=='485880739' pop_name=='e4Rorb' DirectionRule_EE 0.0 "[""basal"", ""apical""]" 30.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
293 node_type_id=='486052980' pop_name=='e4Rorb' DirectionRule_EE 0.0 "[""basal"", ""apical""]" 30.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
294 node_type_id=='486110216' pop_name=='e4Rorb' DirectionRule_EE 0.0 "[""basal"", ""apical""]" 30.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
295 node_type_id=='487664663' pop_name=='e4Rorb' DirectionRule_EE 0.0 "[""basal"", ""apical""]" 30.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
296 node_type_id=='471129934' pop_name=='i23Sst' DirectionRule_others 0.000141504901575 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
297 node_type_id=='471758398' pop_name=='i23Sst' DirectionRule_others 6.65957848175e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
298 node_type_id=='471767045' pop_name=='i23Sst' DirectionRule_others 4.06490679273e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
299 node_type_id=='485574832' pop_name=='i23Sst' DirectionRule_others 4.42190421313e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
300 node_type_id=='485835055' pop_name=='i23Sst' DirectionRule_others 2.36200363117e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
301 node_type_id=='485880739' pop_name=='i23Sst' DirectionRule_others 3.75222640092e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
302 node_type_id=='486052980' pop_name=='i23Sst' DirectionRule_others 8.63460178045e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
303 node_type_id=='486110216' pop_name=='i23Sst' DirectionRule_others 0.000151621195414 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
304 node_type_id=='487664663' pop_name=='i23Sst' DirectionRule_others 6.20743031685e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
305 node_type_id=='471129934' pop_name=='i5Htr3a' DirectionRule_others 0.000527982762005 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
306 node_type_id=='471129934' pop_name=='i6Htr3a' DirectionRule_others 0.000527982762005 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
307 node_type_id=='471758398' pop_name=='i5Htr3a' DirectionRule_others 0.000317794394702 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
308 node_type_id=='471767045' pop_name=='i5Htr3a' DirectionRule_others 0.000162613049715 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
309 node_type_id=='471767045' pop_name=='i6Htr3a' DirectionRule_others 0.000162613049715 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
310 node_type_id=='485574832' pop_name=='i5Htr3a' DirectionRule_others 0.000151481725623 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
311 node_type_id=='485574832' pop_name=='i6Htr3a' DirectionRule_others 0.000151481725623 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
312 node_type_id=='485835055' pop_name=='i6Htr3a' DirectionRule_others 8.97306198915e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
313 node_type_id=='485835055' pop_name=='i5Htr3a' DirectionRule_others 8.97306198915e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
314 node_type_id=='485880739' pop_name=='i5Htr3a' DirectionRule_others 0.000153438804743 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
315 node_type_id=='485880739' pop_name=='i6Htr3a' DirectionRule_others 0.000153438804743 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
316 node_type_id=='486052980' pop_name=='i6Htr3a' DirectionRule_others 0.000307187417278 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
317 node_type_id=='486052980' pop_name=='i5Htr3a' DirectionRule_others 0.000307187417278 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
318 node_type_id=='486110216' pop_name=='i5Htr3a' DirectionRule_others 0.00064801643709 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
319 node_type_id=='487664663' pop_name=='i5Htr3a' DirectionRule_others 0.000181018288093 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
320 node_type_id=='487664663' pop_name=='i6Htr3a' DirectionRule_others 0.000181018288093 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 300.0]"
321 node_type_id=='471129934' pop_name=='i6Sst' DirectionRule_others 8.90276561075e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
322 node_type_id=='471143169' pop_name=='i6Sst' DirectionRule_others 9.3973620297e-06 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
323 node_type_id=='471758398' pop_name=='i6Sst' DirectionRule_others 4.15196452897e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
324 node_type_id=='471767045' pop_name=='i6Sst' DirectionRule_others 2.50183456292e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
325 node_type_id=='485574832' pop_name=='i6Sst' DirectionRule_others 2.7270560169e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
326 node_type_id=='485835055' pop_name=='i6Sst' DirectionRule_others 1.45307983103e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
327 node_type_id=='485880739' pop_name=='i6Sst' DirectionRule_others 2.31319957775e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
328 node_type_id=='486052980' pop_name=='i6Sst' DirectionRule_others 5.35085345015e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
329 node_type_id=='486110216' pop_name=='i6Sst' DirectionRule_others 9.51400118265e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
330 node_type_id=='487664663' pop_name=='i6Sst' DirectionRule_others 3.87464502972e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
331 node_type_id=='471129934' pop_name=='i5Sst' DirectionRule_others 0.0007122212488600001 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
332 node_type_id=='471143169' pop_name=='i5Sst' DirectionRule_others 7.517889623800001e-05 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
333 node_type_id=='471758398' pop_name=='i5Sst' DirectionRule_others 0.00033215716231800005 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
334 node_type_id=='471767045' pop_name=='i5Sst' DirectionRule_others 0.00020014676503400002 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
335 node_type_id=='485574832' pop_name=='i5Sst' DirectionRule_others 0.000218164481352 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
336 node_type_id=='485835055' pop_name=='i5Sst' DirectionRule_others 0.00011624638648200002 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
337 node_type_id=='485880739' pop_name=='i5Sst' DirectionRule_others 0.00018505596622 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
338 node_type_id=='486052980' pop_name=='i5Sst' DirectionRule_others 0.00042806827601199997 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
339 node_type_id=='486110216' pop_name=='i5Sst' DirectionRule_others 0.00076112009461 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
340 node_type_id=='487664663' pop_name=='i5Sst' DirectionRule_others 0.00030997160237800005 "[""basal"", ""apical""]" 90.0 GABA_InhToExc.json 1.5 exp2syn "[50.0, 1e+20]"
341 node_type_id=='471129934' pop_name=='LIFe5Rbp4' DirectionRule_EE 0.022391384088 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
342 node_type_id=='471143169' pop_name=='LIFe5Rbp4' DirectionRule_EE 0.00953352451066 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
343 node_type_id=='471758398' pop_name=='LIFe5Rbp4' DirectionRule_EE 0.013349240729200004 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
344 node_type_id=='471767045' pop_name=='LIFe5Rbp4' DirectionRule_EE 0.0170537589759 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
345 node_type_id=='485574832' pop_name=='LIFe5Rbp4' DirectionRule_EE 0.017963109796 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
346 node_type_id=='485835055' pop_name=='LIFe5Rbp4' DirectionRule_EE 0.0139103599911 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
347 node_type_id=='485880739' pop_name=='LIFe5Rbp4' DirectionRule_EE 0.016594383651 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
348 node_type_id=='486052980' pop_name=='LIFe5Rbp4' DirectionRule_EE 0.019300725326599998 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
349 node_type_id=='486110216' pop_name=='LIFe5Rbp4' DirectionRule_EE 0.014798167323200002 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
350 node_type_id=='487664663' pop_name=='LIFe5Rbp4' DirectionRule_EE 0.0192205469472 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
351 node_type_id=='471129934' pop_name=='LIFe23Cux2' DirectionRule_EE 0.0012266923638099999 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.8 exp2syn "[0.0, 1e+20]"
352 node_type_id=='471143169' pop_name=='LIFe23Cux2' DirectionRule_EE 0.000522398673419 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.8 exp2syn "[0.0, 1e+20]"
353 node_type_id=='471758398' pop_name=='LIFe23Cux2' DirectionRule_EE 0.0007314280549 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.8 exp2syn "[0.0, 1e+20]"
354 node_type_id=='471767045' pop_name=='LIFe23Cux2' DirectionRule_EE 0.000934646421982 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.8 exp2syn "[0.0, 1e+20]"
355 node_type_id=='485574832' pop_name=='LIFe23Cux2' DirectionRule_EE 0.00098441798224 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.8 exp2syn "[0.0, 1e+20]"
356 node_type_id=='485835055' pop_name=='LIFe23Cux2' DirectionRule_EE 0.0007623689847100001 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.8 exp2syn "[0.0, 1e+20]"
357 node_type_id=='485880739' pop_name=='LIFe23Cux2' DirectionRule_EE 0.000909396317645 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.8 exp2syn "[0.0, 1e+20]"
358 node_type_id=='486052980' pop_name=='LIFe23Cux2' DirectionRule_EE 0.00105769394567 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.8 exp2syn "[0.0, 1e+20]"
359 node_type_id=='486110216' pop_name=='LIFe23Cux2' DirectionRule_EE 0.000810966625951 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.8 exp2syn "[0.0, 1e+20]"
360 node_type_id=='487664663' pop_name=='LIFe23Cux2' DirectionRule_EE 0.00105293410472 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.8 exp2syn "[0.0, 1e+20]"
361 node_type_id=='471129934' pop_name=='LIFi6Pvalb' DirectionRule_others 0.0005409114246649999 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
362 node_type_id=='471143169' pop_name=='LIFi6Pvalb' DirectionRule_others 6.98717883595e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
363 node_type_id=='471767045' pop_name=='LIFi6Pvalb' DirectionRule_others 0.00016840459746299998 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
364 node_type_id=='485574832' pop_name=='LIFi6Pvalb' DirectionRule_others 0.000153546341004 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
365 node_type_id=='485835055' pop_name=='LIFi6Pvalb' DirectionRule_others 9.273891577200001e-05 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
366 node_type_id=='485880739' pop_name=='LIFi6Pvalb' DirectionRule_others 0.000156540181299 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
367 node_type_id=='486052980' pop_name=='LIFi6Pvalb' DirectionRule_others 0.00029428934158 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
368 node_type_id=='486110216' pop_name=='LIFi6Pvalb' DirectionRule_others 0.000736681634855 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
369 node_type_id=='487664663' pop_name=='LIFi6Pvalb' DirectionRule_others 0.00015111610268 "[""somatic"", ""basal"", ""apical""]" 90.0 GABA_InhToExc.json 0.9 exp2syn "[0.0, 50.0]"
370 node_type_id=='471129934' pop_name=='LIFe4Scnn1a' DirectionRule_EE 0.00518979838128 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
371 node_type_id=='471143169' pop_name=='LIFe4Scnn1a' DirectionRule_EE 0.00221544822632 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
372 node_type_id=='471758398' pop_name=='LIFe4Scnn1a' DirectionRule_EE 0.0030992317796300003 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
373 node_type_id=='471767045' pop_name=='LIFe4Scnn1a' DirectionRule_EE 0.0039715064855700005 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
374 node_type_id=='485574832' pop_name=='LIFe4Scnn1a' DirectionRule_EE 0.00417996073405 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
375 node_type_id=='485835055' pop_name=='LIFe4Scnn1a' DirectionRule_EE 0.00323951572526 "[""basal"", ""apical""]" 30.0 AMPA_ExcToExc.json 1.5 exp2syn "[0.0, 1e+20]"
